"<font>allergic</font>","<font color='green'>ə'lɜːdʒɪk</font><br><font>过敏</font><br><br><font color='white'>adj. 对…过敏的；对…极讨厌的</font><br><br><font color='green'>allergic</font> : <font color='white'>过敏的</font>; <font color='white'>变应性的</font>; <font color='white'>敏性</font>; <br><font color='green'>allergic pneumonia</font> : <font color='white'>变应性肺炎</font>; <font color='white'>过敏性肺炎</font>; <font color='white'>敏性肺炎</font>; <br><font color='green'>Allergic diseases</font> : <font color='white'>过敏性疾病</font>; <font color='white'>特应性疾病</font>; <font color='white'>变应性疾病</font>; <br>","extra",""
"<font>allot</font>","<font color='green'>ə'lɒt</font><br><font>分配</font><br><br><font color='white'>vt. 分配；拨给；分派</font><br><font color='white'>n. (Allot)人名；(英)阿洛特；(西)阿略特；(法)阿洛</font><br><br><font color='green'>allot</font> : <font color='white'>分配</font>; <font color='white'>指派</font>; <font color='white'>拨给</font>; <br><font color='green'>glass allot</font> : <font color='white'>玻璃压片</font>; <br><font color='green'>allot for</font> : <font color='white'>调拨</font>; <br>","extra",""
"<font>amber</font>","<font color='green'>'æmbə</font><br><font>琥珀</font><br><br><font color='white'>n. 琥珀；琥珀色</font><br><font color='white'>adj. 琥珀色的；琥珀制的</font><br><font color='white'>vt. 使呈琥珀色</font><br><br><font color='green'>amber</font> : <font color='white'>琥珀</font>; <font color='white'>琥珀色</font>; <font color='white'>郭采洁</font>; <br><font color='green'>Amber Road</font> : <font color='white'>琥珀之路</font>; <font color='white'>琥珀路</font>; <br><font color='green'>AMBER力场</font> : <font color='white'>AMBER</font>; <br>","extra",""
"<font>amphibian</font>","<font color='green'>æm'fɪbɪən</font><br><font>两栖动物</font><br><br><font color='white'>n. [脊椎] 两栖动物；水陆两用飞机；具有双重性格的人</font><br><font color='white'>adj. 两栖类的；[车辆] 水陆两用的；具有双重性格的</font><br><br><font color='green'>amphibian</font> : <font color='white'>两栖动物</font>; <font color='white'>水陆两用飞机</font>; <font color='white'>两栖类</font>; <br><font color='green'>amphibian jeep</font> : <font color='white'>水陆两用吉普车</font>; <br><font color='green'>amphibian vehicle</font> : <font color='white'>两栖船</font>; <br>","extra",""
"<font>anabolism</font>","<font color='green'>ə'næbəlɪz(ə)m</font><br><font>合成代谢</font><br><br><font color='white'>n. [生化] 合成代谢；同化，同化作用</font><br><br><font color='green'>Anabolism</font> : <font color='white'>同化作用</font>; <font color='white'>合成代谢</font>; <font color='white'>组成代谢</font>; <br><font color='green'>assimilation anabolism</font> : <font color='white'>同化</font>; <br><font color='green'>Pregnancy anabolism</font> : <font color='white'>妊娠合成代谢</font>; <br>","extra",""
"<font>anatomy</font>","<font color='green'>ə'nætəmɪ</font><br><font>解剖学</font><br><br><font color='white'>n. 解剖；解剖学；剖析；骨骼</font><br><br><font color='green'>anatomy</font> : <font color='white'>解剖学</font>; <font color='white'>解剖</font>; <font color='white'>剖析</font>; <br><font color='green'>comparative anatomy</font> : <font color='white'>比较解剖学</font>; <font color='white'>比较解剖</font>; <br><font color='green'>animal anatomy</font> : <font color='white'>动物解剖学</font>; <font color='white'>动物解剖</font>; <font color='white'>动物构成</font>; <br>","extra",""
"<font>anew</font>","<font color='green'>ə'njuː</font><br><font>重新</font><br><br><font color='white'>adv. 重新；再</font><br><br><font color='green'>anew</font> : <font color='white'>重新</font>; <font color='white'>表示在所说的范围之外</font>; <font color='white'>重</font>; <br><font color='green'>Forging Anew</font> : <font color='white'>重新锻造</font>; <br><font color='green'>Anew Clinical</font> : <font color='white'>缇颜系列</font>; <font color='white'>重新临床</font>; <font color='white'>新的临床</font>; <br>","extra",""
"<font>annex</font>","<font color='green'>ə'neks</font><br><font>附件</font><br><br><font color='white'>n. 附加物；附属建筑物</font><br><font color='white'>vt. 附加；获得；并吞</font><br><br><font color='green'>Annex</font> : <font color='white'>附件</font>; <font color='white'>配楼</font>; <font color='white'>并吞</font>; <br><font color='green'>memory annex</font> : <font color='white'>记忆器附添装置</font>; <br><font color='green'>annex point</font> : <font color='white'>附加点</font>; <font color='white'>辅助点</font>; <br>","extra",""
"<font>antagonist</font>","<font color='green'>æn'tæg(ə)nɪst</font><br><font>对手</font><br><br><font color='white'>n. 敌手；[解剖] 对抗肌；[生化] 拮抗物；反协同试剂</font><br><br><font color='green'>antagonist</font> : <font color='white'>拮抗剂</font>; <font color='white'>反派角色</font>; <font color='white'>敌手</font>; <br><font color='green'>Histamine antagonist</font> : <font color='white'>抗组胺药</font>; <font color='white'>抗组织胺</font>; <font color='white'>组织胺拮抗剂</font>; <br><font color='green'>narcotic antagonist</font> : <font color='white'>麻醉药品拮抗剂</font>; <font color='white'>抗麻醉剂</font>; <br>","extra",""
"<font>anthropology</font>","<font color='green'>,ænθrə'pɒlədʒɪ</font><br><font>人类学</font><br><br><font color='white'>n. 人类学</font><br><font color='white'>人类学家</font><br><br><font color='green'>anthropology</font> : <font color='white'>人类学</font>; <font color='white'>古人类学</font>; <font color='white'>剑桥大学开放课程人类学</font>; <br><font color='green'>Medical anthropology</font> : <font color='white'>医疗人类学</font>; <font color='white'>医学人类学</font>; <font color='white'>人类学</font>; <br><font color='green'>linguistic anthropology</font> : <font color='white'>语言人类学</font>; <font color='white'>人类学</font>; <font color='white'>语言类型学</font>; <br>","extra",""
"<font>antibacterial</font>","<font color='green'>,æntɪbæk'tɪərɪəl</font><br><font>抗菌</font><br><br><font color='white'>n. 抗菌剂；抗菌药</font><br><font color='white'>adj. 抗菌的</font><br><br><font color='green'>antibacterial</font> : <font color='white'>抗细菌药</font>; <font color='white'>抗菌</font>; <font color='white'>抗生素</font>; <br><font color='green'>antibacterial drug</font> : <font color='white'>抗菌药</font>; <font color='white'>抗菌药物</font>; <br><font color='green'>antibacterial peptide</font> : <font color='white'>抗菌肽</font>; <br>","extra",""
"<font>appraise</font>","<font color='green'>ə'preɪz</font><br><font>评价</font><br><br><font color='white'>vt. 评价，鉴定；估价</font><br><br><font color='green'>Appraise</font> : <font color='white'>评价</font>; <font color='white'>天然翡翠国家鉴定</font>; <font color='white'>鉴别</font>; <br><font color='green'>Appraise System</font> : <font color='white'>评价体系</font>; <br><font color='green'>appraise assets</font> : <font color='white'>评估资产</font>; <br>","extra",""
"<font>apprehensive</font>","<font color='green'>æprɪ'hensɪv</font><br><font color='white'>adj. 忧虑的；不安的；敏悟的；知晓的</font><br><br><font color='green'>apprehensive</font> : <font color='white'>有理解力的</font>; <font color='white'>恐惧的</font>; <font color='white'>大惊失色</font>; <br><font color='green'>communication apprehensive</font> : <font color='white'>沟通焦虑</font>; <br><font color='green'>Feel Apprehensive</font> : <font color='white'>怵惕</font>; <br>","extra",""
"<font>aquatic</font>","<font color='green'>ə'kwætɪk; -'kwɒt-</font><br><font>水生</font><br><br><font color='white'>n. 水上运动；水生植物或动物</font><br><font color='white'>adj. 水生的；水栖的；在水中或水面进行的</font><br><font color='white'>n. (Aquatic)人名；(法)阿卡蒂克</font><br><br><font color='green'>Aquatic</font> : <font color='white'>水生动物</font>; <font color='white'>水上</font>; <font color='white'>水生的</font>; <br><font color='green'>Aquatic mammals</font> : <font color='white'>水生哺乳动物</font>; <font color='white'>水生哺乳植物</font>; <br><font color='green'>aquatic biology</font> : <font color='white'>水生生物学</font>; <font color='white'>水产生物学</font>; <br>","extra",""
"<font>archaeologist</font>","<font color='green'>,ɑːkɪ'ɒlədʒɪst</font><br><font>考古学家</font><br><br><font color='white'>n. 考古学家</font><br><br><font color='green'>archaeologist</font> : <font color='white'>考古学家</font>; <font color='white'>人类学家</font>; <font color='white'>职业</font>; <br><font color='green'>Underwater Archaeologist</font> : <font color='white'>沉船遗骸潜水</font>; <br><font color='green'>BR archaeologist</font> : <font color='white'>考古学家</font>; <br>","extra",""
"<font>arduous</font>","<font color='green'>'ɑːdjʊəs</font><br><font>艰巨的</font><br><br><font color='white'>adj. 努力的；费力的；险峻的</font><br><br><font color='green'>arduous</font> : <font color='white'>费劲的</font>; <font color='white'>艰巨的</font>; <font color='white'>费力的</font>; <br><font color='green'>arduous efforts</font> : <font color='white'>艰辛努力</font>; <font color='white'>艰辛的努力</font>; <br><font color='green'>arduous paths</font> : <font color='white'>陡峭的道路</font>; <br>","extra",""
"<font>artifice</font>","<font color='green'>'ɑːtɪfɪs</font><br><font>巧妙的办法</font><br><br><font color='white'>n. 诡计；欺骗；巧妙的办法</font><br><font color='white'>n. (Artifice)人名；(葡)阿蒂菲塞</font><br><br><font color='green'>Artifice</font> : <font color='white'>炼化</font>; <font color='white'>技巧</font>; <font color='white'>欺骗</font>; <br><font color='green'>teaching artifice</font> : <font color='white'>教学手段</font>; <br><font color='green'>artifice  candor</font> : <font color='white'>诡计</font>; <br>","extra",""
"<font>artillery</font>","<font color='green'>ɑː'tɪlərɪ</font><br><font>炮兵</font><br><br><font color='white'>n. 火炮；大炮；炮队；炮术</font><br><br><font color='green'>artillery</font> : <font color='white'>火炮</font>; <font color='white'>大炮</font>; <font color='white'>炮兵</font>; <br><font color='green'>artillery game</font> : <font color='white'>炮术游戏</font>; <br><font color='green'>Artillery Lake</font> : <font color='white'>阿蒂勒里湖</font>; <br>","extra",""
"<font>aspiration</font>","<font color='green'>æspə'reɪʃ(ə)n</font><br><font>愿望</font><br><br><font color='white'>n. 渴望；抱负；呼气；吸引术</font><br><br><font color='green'>aspiration</font> : <font color='white'>抱负</font>; <font color='white'>渴望</font>; <font color='white'>志向</font>; <br><font color='green'>Joyful Aspiration</font> : <font color='white'>愿望之歌</font>; <font color='white'>清诵版</font>; <br><font color='green'>aspiration pipe</font> : <font color='white'>吸入管道</font>; <font color='white'>吸进管道</font>; <br>","extra",""
"<font>aspirin</font>","<font color='green'>'æsp(ə)rɪn</font><br><font>阿斯匹林</font><br><br><font color='white'>n. 阿司匹林（解热镇痛药）</font><br><br><font color='green'>Aspirin</font> : <font color='white'>阿司匹林</font>; <font color='white'>阿斯匹林</font>; <font color='white'>阿斯匹灵</font>; <br><font color='green'>Aspirin Tablets</font> : <font color='white'>阿司匹林片</font>; <br><font color='green'>Aspirin Arginine</font> : <font color='white'>阿司匹林精氨酸盐</font>; <font color='white'>阿司匹林精氨酸</font>; <br>","extra",""
"<font>assent</font>","<font color='green'>ə'sent</font><br><font>同意</font><br><br><font color='white'>n. 同意；赞成</font><br><font color='white'>vi. 同意；赞成</font><br><br><font color='green'>assent</font> : <font color='white'>同意</font>; <font color='white'>赞同</font>; <font color='white'>赞成</font>; <br><font color='green'>Royal Assent</font> : <font color='white'>御准</font>; <font color='white'>皇家同意</font>; <font color='white'>王室同意</font>; <br><font color='green'>assent to</font> : <font color='white'>同意</font>; <font color='white'>赞成</font>; <br>","extra",""
"<font>assort</font>","<font color='green'>ə'sɔːt</font><br><font>协调</font><br><br><font color='white'>vt. 把…分级；把…归为一类</font><br><font color='white'>vi. 协调；交往</font><br><br><font color='green'>assort</font> : <font color='white'>分类</font>; <font color='white'>配套</font>; <font color='white'>混码</font>; <br><font color='green'>assort with</font> : <font color='white'>相称</font>; <br><font color='green'>ASRT Assort</font> : <font color='white'>分类</font>; <br>","extra",""
"<font>astrology</font>","<font color='green'>ə'strɒlədʒɪ</font><br><font>占星术</font><br><br><font color='white'>n. 占星术；占星学；星座</font><br><br><font color='green'>astrology</font> : <font color='white'>占星学</font>; <font color='white'>占星术</font>; <font color='white'>占星</font>; <br><font color='green'>Mundane Astrology</font> : <font color='white'>世运占星学</font>; <font color='white'>时事占星学</font>; <font color='white'>占星学</font>; <br><font color='green'>Financial Astrology</font> : <font color='white'>财经占星学</font>; <font color='white'>金融占星学</font>; <br>","extra",""
"<font>astrophysicist</font>","<font color='green'>,æstrəʊ'fiːzɪsɪst</font><br><font>天体物理学家</font><br><br><font color='white'>n. 天体物理学家</font><br><br><font color='green'>astrophysicist</font> : <font color='white'>天体</font>; <br><font color='green'>particle astrophysicist</font> : <font color='white'>粒子天体物理学家</font>; <br><font color='green'>nearly astrophysicist</font> : <font color='white'>天体物理学家</font>; <br>","extra",""
"<font>attentively</font>","<font color='green'>ə'tentivli</font><br><font>用心</font><br><br><font color='white'>adv. 注意地；聚精会神地；周到地</font><br><br><font color='green'>attentively</font> : <font color='white'>注意地</font>; <font color='white'>专心地</font>; <font color='white'>用心</font>; <br><font color='green'>I attentively</font> : <font color='white'>我很用心了</font>; <br><font color='green'>Attentively Lives</font> : <font color='white'>用心去生活</font>; <br>","extra",""
"<font>authorize</font>","<font color='green'>'ɔ:θəraiz</font><br><font>授权</font><br><br><font color='white'>vt. 批准，认可；授权给；委托代替</font><br><br><font color='green'>Authorize</font> : <font color='white'>授权</font>; <font color='white'>批准</font>; <font color='white'>委托</font>; <br><font color='green'>I authorize</font> : <font color='white'>本人授权</font>; <br><font color='green'>simple authorize</font> : <font color='white'>普通许可证</font>; <br>","extra",""
"<font>avenge</font>","<font color='green'>ə'ven(d)ʒ</font><br><font>报仇</font><br><br><font color='white'>vt. 替…报仇</font><br><font color='white'>vi. 报复，报仇</font><br><br><font color='green'>Avenge</font> : <font color='white'>雪耻</font>; <font color='white'>报复</font>; <font color='white'>复仇</font>; <br><font color='green'>avenge on</font> : <font color='white'>为</font>; <br><font color='green'>avenge v</font> : <font color='white'>为</font>; <br>","extra",""
"<font>backbone</font>","<font color='green'>'bækbəʊn</font><br><font>骨干</font><br><br><font color='white'>n. 支柱；主干网；决心，毅力；脊椎</font><br><br><font color='green'>Backbone</font> : <font color='white'>中坚</font>; <font color='white'>脊骨</font>; <font color='white'>骨干</font>; <br><font color='green'>Backbone Network</font> : <font color='white'>骨干网</font>; <font color='white'>中枢网络</font>; <font color='white'>骨干网路</font>; <br><font color='green'>pillar backbone</font> : <font color='white'>台柱子</font>; <br>","extra",""
"<font>baffle</font>","<font color='green'>'bæf(ə)l</font><br><font>挡板</font><br><br><font color='white'>n. 挡板；困惑</font><br><font color='white'>vt. 使…困惑；使…受挫折；用挡板控制</font><br><font color='white'>vi. 做徒劳挣扎</font><br><br><font color='green'>baffle</font> : <font color='white'>挡板</font>; <font color='white'>调节阻板</font>; <font color='white'>障板</font>; <br><font color='green'>sound baffle</font> : <font color='white'>声音反射板</font>; <font color='white'>声障板</font>; <font color='white'>声响反射板</font>; <br><font color='green'>reflex baffle</font> : <font color='white'>反音匣</font>; <font color='white'>声障板</font>; <br>","extra",""
"<font>bakery</font>","<font color='green'>'beɪk(ə)rɪ</font><br><font>面包店</font><br><br><font color='white'>n. 面包店</font><br><br><font color='green'>bakery</font> : <font color='white'>面包店</font>; <font color='white'>西饼店</font>; <font color='white'>面包房</font>; <br><font color='green'>Arome Bakery</font> : <font color='white'>东海堂</font>; <font color='white'>东海堂加入</font>; <br><font color='green'>Bakery Story</font> : <font color='white'>蛋糕店的故事</font>; <font color='white'>面包店的故事</font>; <font color='white'>面包的故事</font>; <br>","extra",""
"<font>barter</font>","<font color='green'>'bɑːtə</font><br><font>物物交换</font><br><br><font color='white'>n. 易货贸易；物物交换；实物交易</font><br><font color='white'>vt. 以…作为交换；拿…进行易货贸易</font><br><font color='white'>vi. 进行易货贸易；[贸易] 作物物交换；讨价还价</font><br><font color='white'>n. (Barter)人名；(英)巴特</font><br><br><font color='green'>Barter</font> : <font color='white'>以物易物</font>; <font color='white'>易货贸易</font>; <font color='white'>实物交易</font>; <br><font color='green'>barter syndication</font> : <font color='white'>交换辛迪加</font>; <font color='white'>互换辛迪加</font>; <font color='white'>销售联盟</font>; <br><font color='green'>barter credit</font> : <font color='white'>信用额度</font>; <font color='white'>易货信贷</font>; <br>","extra",""
"<font>berry</font>","<font color='green'>'berɪ</font><br><font>浆果</font><br><br><font color='white'>n. 浆果（葡萄，番茄等）</font><br><font color='white'>vi. 采集浆果</font><br><font color='white'>n. (Berry)人名；(法、英、德、意、葡)贝里；(匈)拜里</font><br><br><font color='green'>berry</font> : <font color='white'>浆果</font>; <font color='white'>贝里</font>; <font color='white'>桨果</font>; <br><font color='green'>Berry mechanism</font> : <font color='white'>贝里假旋转</font>; <font color='white'>Berry假旋转</font>; <br><font color='green'>Ricky Berry</font> : <font color='white'>里基·贝里</font>; <br>","extra",""
"<font>besiege</font>","<font color='green'>bɪ'siːdʒ</font><br><font>围困</font><br><br><font color='white'>vt. 围困；包围；烦扰</font><br><br><font color='green'>besiege</font> : <font color='white'>围困</font>; <font color='white'>包围</font>; <font color='white'>困扰</font>; <br><font color='green'>Besiege corpse</font> : <font color='white'>围困僵尸</font>; <br><font color='green'>Besiege tank</font> : <font color='white'>围攻坦克</font>; <br>","extra",""
"<font>biomedical</font>","<font color='green'>baɪə(ʊ)'medɪk(ə)l</font><br><font>生物医学</font><br><br><font color='white'>adj. 生物医学的</font><br><br><font color='green'>Biomedical</font> : <font color='white'>生物医药</font>; <font color='white'>生物医学工程</font>; <font color='white'>专业</font>; <br><font color='green'>Biomedical Engineering</font> : <font color='white'>生物医药工程</font>; <font color='white'>生医工程</font>; <font color='white'>生物工程</font>; <br><font color='green'>biomedical polymer</font> : <font color='white'>生物医用高分子</font>; <font color='white'>生物医学高分子材料</font>; <br>","extra",""
"<font>blanch</font>","<font color='green'>blɑːn(t)ʃ</font><br><font>漂白</font><br><br><font color='white'>n. 铅矿石</font><br><font color='white'>vi. 漂白；发白；变白</font><br><font color='white'>vt. 漂白；使变白</font><br><font color='white'>adj. 漂白的；银白色的</font><br><font color='white'>n. (Blanch)人名；(英、西)布兰奇；(葡)布兰什；(瑞典)布兰克</font><br><br><font color='green'>Blanch</font> : <font color='white'>博莱斯</font>; <font color='white'>白兰琪</font>; <font color='white'>使变白</font>; <br><font color='green'>Lesley Blanch</font> : <font color='white'>布兰奇</font>; <br><font color='green'>Rodney Blanch</font> : <font color='white'>罗德尼漂白</font>; <br>","extra",""
"<font>bland</font>","<font color='green'>blænd</font><br><font>平淡无奇的</font><br><br><font color='white'>adj. 乏味的；温和的；冷漠的</font><br><font color='white'>vt. 使…变得淡而无味；除掉…的特性</font><br><font color='white'>vi. 变得平淡无奇；丧失特性</font><br><font color='white'>n. (Bland)人名；(英)布兰德</font><br><br><font color='green'>Bland</font> : <font color='white'>清淡</font>; <font color='white'>冷漠的</font>; <font color='white'>温和的</font>; <br><font color='green'>Miles Bland</font> : <font color='white'>布兰德</font>; <br><font color='green'>AI BLAND</font> : <font color='white'>老铁</font>; <br>","extra",""
"<font>blockade</font>","<font color='green'>blɒ'keɪd</font><br><font>封锁</font><br><br><font color='white'>n. 阻塞</font><br><font color='white'>vt. 封锁</font><br><br><font color='green'>blockade</font> : <font color='white'>阻滞</font>; <font color='white'>阻塞</font>; <font color='white'>阻断</font>; <br><font color='green'>Berlin Blockade</font> : <font color='white'>柏林封锁</font>; <br><font color='green'>Union Blockade</font> : <font color='white'>联邦封锁</font>; <br>","extra",""
"<font>blockage</font>","<font color='green'>'blɒkɪdʒ</font><br><font>堵塞</font><br><br><font color='white'>n. 堵塞，堵塞；封锁；妨碍</font><br><br><font color='green'>blockage</font> : <font color='white'>堵塞</font>; <font color='white'>封锁</font>; <font color='white'>闭塞</font>; <br><font color='green'>blockage effect</font> : <font color='white'>堵寒效应</font>; <font color='white'>堵塞效应</font>; <font color='white'>阻塞效应</font>; <br><font color='green'>Greasy blockage</font> : <font color='white'>油堵</font>; <br>","extra",""
"<font>blot</font>","<font color='green'>blɒt</font><br><font>污点</font><br><br><font color='white'>n. 污点，污渍；墨水渍</font><br><font color='white'>vt. 涂污，弄脏；用吸墨纸弄干（或除去）</font><br><font color='white'>vi. 吸墨水；弄上墨渍或污渍</font><br><font color='white'>n. (Blot)人名；(法)布洛</font><br><br><font color='green'>blot</font> : <font color='white'>肮脏</font>; <font color='white'>印迹</font>; <font color='white'>龙头妖</font>; <br><font color='green'>Dot blot</font> : <font color='white'>斑点杂交</font>; <font color='white'>斑点印迹</font>; <font color='white'>斑点分子杂交法</font>; <br><font color='green'>westem Blot</font> : <font color='white'>免疫印迹</font>; <font color='white'>蛋白印迹</font>; <font color='white'>蛋白质印迹</font>; <br>","extra",""
"<font>bluff</font>","<font color='green'>blʌf</font><br><font>虚张声势</font><br><br><font color='white'>n. 吓唬；绝壁；断崖</font><br><font color='white'>vi. 吓唬</font><br><font color='white'>adj. 直率的；陡峭的</font><br><font color='white'>vt. 吓唬；愚弄</font><br><br><font color='green'>bluff</font> : <font color='white'>虚张声势</font>; <font color='white'>诈唬</font>; <font color='white'>布拉夫</font>; <br><font color='green'>Yellow Bluff</font> : <font color='white'>黄崖</font>; <font color='white'>街道地址</font>; <br><font color='green'>Harrison Bluff</font> : <font color='white'>哈里森海崖</font>; <br>","extra",""
"<font>bravery</font>","<font color='green'>'breɪv(ə)rɪ</font><br><font>勇敢</font><br><br><font color='white'>n. 勇敢；勇气</font><br><font color='white'>n. (Bravery)人名；(英)布雷弗里；(法)布拉韦里</font><br><br><font color='green'>bravery</font> : <font color='white'>胆量和勇气</font>; <font color='white'>胆量和魄力</font>; <font color='white'>勇</font>; <br><font color='green'>Valencia Bravery</font> : <font color='white'>女性英文名字</font>; <br><font color='green'>Tremendous Bravery</font> : <font color='white'>熊心豹胆</font>; <br>","extra",""
"<font>breakout</font>","<font color='green'>'breɪkaʊt</font><br><font>突破</font><br><br><font color='white'>n. 爆发；突围；越狱；脱逃</font><br><br><font color='green'>BREAKOUT</font> : <font color='white'>突围</font>; <font color='white'>无所不能</font>; <font color='white'>突破</font>; <br><font color='green'>Breakout Kings</font> : <font color='white'>脱狱之王</font>; <font color='white'>越狱之王</font>; <font color='white'>反越狱王</font>; <br><font color='green'>redesigning breakout</font> : <font color='white'>另类打砖块</font>; <br>","extra",""
